1.437096901408529692e-01,-9.896339215921201582e-02,-2.657133070389503318e-02,3.884515721115185116e-02,2.111774719263659686e-02,-3.872234087529855678e-02
-9.896339215921201582e-02,1.503121781794865663e+00,-1.341573356761295299e-01,-2.251656225656097354e-01,-2.576811961523293726e-01,3.141803772944711248e-01
-2.657133070389502624e-02,-1.341573356761295299e-01,1.684840833317884368e-01,1.550035046176877727e-02,2.878605768072035886e-02,-4.209893272252290125e-02
3.884515721115185116e-02,-2.251656225656097354e-01,1.550035046176877727e-02,1.283136975263542978e-01,6.863257237618042295e-02,-6.267714979008474907e-02
2.111774719263660033e-02,-2.576811961523293726e-01,2.878605768072035886e-02,6.863257237618042295e-02,1.548982527198562720e-01,-5.786238805500168447e-02
-3.872234087529855678e-02,3.141803772944711803e-01,-4.209893272252290125e-02,-6.267714979008474907e-02,-5.786238805500167059e-02,1.772930405046090896e-01
