1.513725969234611113e-01,6.178515738416100710e-03,4.822180371603227052e-03,6.029194226150682255e-03,6.024782547925983459e-03,6.970010910647392354e-04
6.178515738416100710e-03,1.193758537479334275e-01,1.084521197481073604e-02,4.221497430753432673e-02,1.147931162633748954e-02,-1.650405594884138405e-02
4.822180371603227052e-03,1.084521197481073604e-02,1.225887562764148009e-01,3.796691085613292972e-03,-1.815415333471420006e-02,-2.333662011735838579e-02
6.029194226150682255e-03,4.221497430753432673e-02,3.796691085613292972e-03,1.079462812384171244e-01,2.734934975292444698e-02,9.350320439027165823e-03
6.024782547925983459e-03,1.147931162633748954e-02,-1.815415333471420006e-02,2.734934975292444698e-02,1.444758324804332472e-01,1.322225648624359741e-02
6.970010910647392354e-04,-1.650405594884138405e-02,-2.333662011735838579e-02,9.350320439027165823e-03,1.322225648624359741e-02,1.304656399959560342e-01
