"","unique_ID","ethR_1","ethR_2","ethR_3","ethR_4","ethR_5","ethR_6","ethP_1","ethP_2","ethP_3","ethP_4","ethP_5","ethP_6","ethB_1","ethB_2","ethB_3","ethB_4","ethB_5","ethB_6","finR_1","finR_2","finR_3","finR_4","finR_5","finR_6","finP_1","finP_2","finP_3","finP_4","finP_5","finP_6","finB_1","finB_2","finB_3","finB_4","finB_5","finB_6","heaR_1","heaR_2","heaR_3","heaR_4","heaR_5","heaR_6","heaP_1","heaP_2","heaP_3","heaP_4","heaP_5","heaP_6","heaB_1","heaB_2","heaB_3","heaB_4","heaB_5","heaB_6","recR_1","recR_2","recR_3","recR_4","recR_5","recR_6","recP_1","recP_2","recP_3","recP_4","recP_5","recP_6","recB_1","recB_2","recB_3","recB_4","recB_5","recB_6","socR_1","socR_2","socR_3","socR_4","socR_5","socR_6","socP_1","socP_2","socP_3","socP_4","socP_5","socP_6","socB_1","socB_2","socB_3","socB_4","socB_5","socB_6","Gender","Birth_Year","Marital_Status","Children","Race_7","Ethnicity","Edu_ori","Political","Political_TEXT","Income","Employment","Race","Age","SOEPgen","SOEPdri","SOEPfin","SOEPrec","SOEPocc","SOEPhea","Education","subsample"
"1540","161749",1,2,1,6,3,7,6,4,5,2,4,2,5,3,5,2,3,6,1,1,1,1,1,1,4,2,4,4,4,6,3,4,3,4,3,4,2,4,1,1,6,4,4,5,6,7,3,4,2,2,2,2,4,3,5,1,1,4,2,1,2,4,3,3,3,4,3,1,2,2,2,4,6,5,7,5,6,7,1,3,3,4,4,4,5,3,6,4,4,5,1,1979,"3",4,"","2",4,"Dem.","",3,"2","3",37,NA,NA,NA,NA,NA,NA,"2","B"
"1542","161753",2,2,2,2,5,5,6,6,6,3,3,2,5,2,3,1,3,4,2,6,2,6,1,5,6,4,6,4,6,4,4,4,4,4,4,4,6,1,1,1,3,3,3,5,6,7,4,4,4,2,1,1,3,2,6,2,4,3,3,3,3,5,5,6,6,6,5,2,3,3,2,2,6,4,7,5,6,4,2,4,3,3,3,5,5,3,6,3,3,3,1,1994,"1",0,"","2",5,"Dem.","",4,"1","3",22,NA,NA,NA,NA,NA,NA,"2","B"
"1544","161757",3,4,2,3,1,4,5,6,2,2,7,2,4,4,4,1,2,5,1,4,2,4,1,3,6,2,5,4,6,4,6,4,4,5,5,4,3,6,1,2,2,4,2,3,3,5,3,4,2,4,1,2,2,2,5,1,1,1,1,2,2,5,5,3,3,2,4,3,5,5,3,5,6,6,6,7,4,6,2,3,3,4,2,4,5,5,6,5,4,6,2,1977,"3",2,"","2",5,"Dem.","",4,"1","3",39,NA,NA,NA,NA,NA,NA,"2","B"
"1546","161759",5,4,2,5,1,1,4,6,3,3,7,1,4,1,3,1,1,6,1,1,1,1,1,1,3,3,3,3,3,4,3,3,3,3,3,3,1,4,2,1,2,1,4,7,6,7,5,6,1,1,1,1,1,1,5,1,1,1,1,1,2,6,5,2,2,2,5,1,2,1,1,1,7,4,5,5,6,4,1,4,3,3,1,2,1,2,4,2,4,3,1,1955,"3",0,"","2",3,"Rep.","",6,"1","3",61,NA,NA,NA,NA,NA,NA,"2","B"
"1547","161760",2,2,1,2,1,2,4,6,5,6,7,1,4,4,3,1,2,7,1,6,1,4,1,6,7,2,7,3,7,4,3,6,3,5,2,4,7,5,5,5,1,3,2,4,5,6,7,7,1,1,1,1,1,1,7,3,3,5,1,5,1,5,6,2,4,2,7,4,3,4,3,6,7,7,7,7,5,7,1,2,2,3,3,3,1,1,7,1,4,5,1,1988,"3",0,"","2",3,"Dem.","",6,"1","3",28,NA,NA,NA,NA,NA,NA,"2","B"
"1550","161765",1,1,1,3,1,1,7,7,6,6,7,4,1,1,1,1,1,1,1,4,1,3,1,2,7,3,7,5,7,4,1,4,1,3,1,3,1,1,1,1,1,3,3,7,7,7,6,4,1,1,1,1,1,2,7,1,5,1,1,1,1,7,4,7,7,7,7,1,3,1,1,3,7,4,7,1,7,5,1,3,1,4,2,3,2,3,7,1,7,7,1,1973,"3",3,"","2",2,"Rep.","",4,"6","3",43,NA,NA,NA,NA,NA,NA,"1","B"
"1551","161766",1,2,4,4,2,7,2,3,4,2,4,1,4,2,4,1,1,6,1,5,1,5,1,2,7,2,7,4,7,5,3,5,3,5,3,3,1,7,1,5,5,7,3,5,4,5,3,3,1,1,1,1,1,1,7,5,6,6,6,6,2,5,6,7,7,5,4,5,5,5,5,5,7,4,2,7,7,7,1,2,4,3,1,2,1,1,4,2,1,4,2,1982,"3",2,"","2",2,"Dem.","",2,"1","3",34,NA,NA,NA,NA,NA,NA,"1","B"
"1553","161769",2,1,1,1,1,1,3,2,4,4,6,3,3,1,4,1,2,5,1,4,1,2,1,2,7,4,7,5,7,6,3,4,3,3,3,4,2,3,7,1,3,2,3,5,4,7,5,6,1,1,2,1,1,1,7,2,2,2,2,2,2,3,4,5,5,5,7,4,4,4,4,4,7,5,7,6,5,6,1,2,4,4,5,5,5,3,5,3,4,4,1,1987,"1",1,"","2",2,"Dem.","",2,"1","3",29,NA,NA,NA,NA,NA,NA,"1","B"
"1556","161772",2,2,2,2,2,3,5,7,7,6,6,5,5,3,2,2,2,5,3,6,2,3,2,4,3,2,4,5,4,5,4,6,3,4,4,4,6,7,5,3,3,3,3,1,4,6,5,5,3,4,1,1,2,1,6,2,2,1,1,3,3,6,6,7,7,4,7,1,1,1,1,4,6,6,6,6,6,6,1,2,3,2,3,4,2,3,7,4,5,5,2,1971,"3",3,"","2",6,"Dem.","",6,"1","3",45,NA,NA,NA,NA,NA,NA,"3","B"
"1557","161774",1,6,1,5,1,1,7,7,7,6,7,3,1,1,1,1,1,3,1,1,1,1,1,1,7,6,7,7,7,7,1,4,1,1,1,1,1,1,1,1,5,1,5,6,7,7,4,5,1,1,1,1,1,1,5,3,2,1,1,1,3,4,4,5,6,6,5,1,5,5,3,2,6,6,7,6,7,7,1,1,1,5,1,5,5,5,6,6,6,6,1,1960,"2",2,"","2",3,"Dem.","",4,"1","3",56,NA,NA,NA,NA,NA,NA,"2","B"
"1560","161777",4,2,4,5,2,4,5,7,3,5,6,2,4,1,5,2,3,6,4,5,2,4,1,6,7,4,7,5,6,5,3,5,3,5,3,6,1,4,2,1,4,2,6,6,7,7,4,6,1,2,1,1,1,2,2,1,2,1,1,2,6,7,6,6,6,5,2,1,2,1,1,4,6,7,6,5,7,6,1,2,1,4,4,2,4,2,6,4,3,4,1,1962,"3",4,"","2",2,"Rep.","",3,"2","1",54,NA,NA,NA,NA,NA,NA,"1","B"
"1562","161779",3,5,3,2,1,1,6,6,6,5,7,7,4,4,4,2,1,1,1,6,3,5,2,3,6,2,4,6,5,7,4,5,3,5,5,3,2,2,1,1,2,1,6,7,7,7,5,7,1,1,1,1,1,1,5,3,5,4,1,3,2,6,5,5,7,6,5,2,4,4,1,3,6,5,5,3,3,6,2,4,3,5,4,3,4,3,6,3,5,6,1,1963,"3",2,"","2",5,"Dem.","",4,"6","3",53,NA,NA,NA,NA,NA,NA,"2","B"
"1565","161784",1,1,1,2,1,7,6,7,5,4,7,1,4,4,4,1,1,7,1,4,1,1,1,4,7,2,7,6,7,5,7,4,7,4,7,4,1,1,2,1,2,1,4,4,2,7,4,7,1,1,1,1,1,1,7,1,2,4,1,2,1,6,7,3,7,3,7,1,1,4,1,4,7,6,4,7,6,4,1,3,3,1,4,6,1,1,7,7,7,7,1,1964,"3",1,"","2",2,"Rep.","",2,"1","3",52,NA,NA,NA,NA,NA,NA,"1","B"
"1566","161785",1,1,1,2,2,1,7,7,7,7,5,3,5,1,5,4,4,7,1,5,1,2,1,2,7,1,7,5,7,5,4,6,4,5,4,5,1,1,1,1,1,1,6,7,7,7,7,7,1,1,1,1,1,2,3,1,1,2,1,1,3,7,5,2,3,2,7,1,6,7,5,7,5,5,5,5,6,6,2,3,2,3,3,3,3,4,7,4,4,6,1,1960,"3",2,"","2",6,"Dem.","",5,"8","3",56,NA,NA,NA,NA,NA,NA,"3","B"
"1574","161796",1,1,1,2,1,1,7,7,3,3,5,1,5,3,6,2,3,7,1,6,1,5,1,2,7,5,7,3,6,6,6,5,6,4,6,4,2,1,1,1,6,2,7,7,7,7,6,6,2,3,1,1,4,3,7,4,6,6,2,5,3,4,4,5,5,3,6,5,5,5,5,6,7,5,4,6,7,6,1,5,3,5,4,4,6,5,7,4,4,5,1,1976,"3",2,"","2",4,"Dem.","",3,"1","3",40,NA,NA,NA,NA,NA,NA,"2","B"
"1579","161801",1,1,2,2,5,3,7,7,4,3,3,2,4,2,4,1,1,7,1,5,1,1,1,3,7,2,7,4,7,5,3,5,3,3,3,7,7,1,1,1,7,2,1,7,7,7,3,6,2,1,1,1,4,1,6,5,5,1,1,1,2,5,6,1,3,3,7,4,5,3,1,4,7,6,6,3,7,6,1,1,1,3,2,1,5,5,7,3,7,7,1,1986,"3",0,"","2",6,"Dem.","",2,"1","3",30,NA,NA,NA,NA,NA,NA,"3","B"
"1581","161803",1,1,1,2,1,1,6,7,6,3,7,6,1,1,1,2,1,1,1,1,1,1,1,1,6,7,6,7,6,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,5,1,1,1,1,1,2,7,7,6,6,7,7,1,1,3,1,1,7,4,4,1,5,4,1,3,3,5,1,1,2,1,6,2,4,2,1,1990,"3",0,"","2",2,"Ind.","",3,"2","3",26,NA,NA,NA,NA,NA,NA,"1","B"
"1582","161804",1,1,1,2,2,1,5,7,3,3,3,3,3,3,4,3,2,4,1,5,1,3,1,3,7,3,7,4,7,5,5,6,5,5,5,6,1,7,2,2,2,3,3,1,5,5,2,3,1,6,1,1,1,1,3,1,3,2,2,4,2,6,4,7,7,4,1,1,1,4,1,2,6,5,5,5,2,3,1,3,4,4,4,4,1,3,5,2,4,4,2,1977,"3",5,"","1",6,"Rep.","",4,"1","3",39,NA,NA,NA,NA,NA,NA,"3","B"
"1586","161810",1,1,2,2,2,2,4,6,4,3,5,2,4,2,3,1,2,3,1,6,1,5,1,5,4,3,6,7,6,6,2,5,2,3,2,3,3,3,1,1,5,6,4,6,6,5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,2,2,3,1,1,1,1,1,1,6,4,6,5,5,5,2,5,3,4,2,2,2,3,3,3,2,3,1,1983,"1",0,"","2",6,"Ind.","",5,"1","4",33,NA,NA,NA,NA,NA,NA,"3","B"
"1589","161813",1,1,1,2,1,1,6,4,5,4,7,4,4,2,3,2,2,4,1,1,1,1,1,2,6,4,6,4,6,3,3,4,3,4,3,4,2,2,3,1,5,3,5,6,5,5,3,3,1,1,1,1,1,1,3,2,1,1,1,1,2,3,4,4,5,5,2,2,2,2,2,2,7,7,7,7,3,3,1,2,2,2,2,3,2,2,4,2,2,4,1,1983,"3",3,"","2",2,"Ind.","",6,"1","3",33,NA,NA,NA,NA,NA,NA,"1","B"
"1590","161814",1,4,1,2,1,2,6,5,7,4,7,4,1,4,2,1,1,7,1,4,1,2,1,5,7,3,7,4,7,5,1,4,1,2,1,6,1,1,1,1,1,1,6,6,7,7,6,5,1,2,1,1,1,1,7,1,2,1,1,4,3,6,7,7,7,6,7,2,4,3,1,7,7,6,7,7,7,7,1,2,2,2,3,4,4,6,7,4,4,6,1,1979,"3",1,"","2",4,"Dem.","",2,"6","3",37,NA,NA,NA,NA,NA,NA,"2","B"
"1591","161816",2,1,1,5,1,2,4,5,4,3,6,3,4,3,4,2,2,6,1,1,1,1,1,1,6,5,6,5,6,5,4,4,5,4,5,5,1,2,2,1,5,3,4,6,5,6,3,5,4,3,1,1,3,2,2,2,1,1,1,1,3,4,4,4,5,5,4,3,4,3,3,3,6,5,5,4,3,3,3,3,4,4,6,5,3,3,6,5,5,4,1,1993,"1",0,"","2",5,"Ind.","",5,"1","3",23,NA,NA,NA,NA,NA,NA,"2","B"
"1592","161818",5,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,3,7,7,7,7,2,4,2,2,1,3,1,6,1,1,7,1,7,6,7,7,4,7,1,1,1,1,1,1,7,1,1,1,1,1,3,7,7,7,7,7,3,1,1,1,1,3,7,2,5,3,6,6,1,5,3,2,1,2,1,1,6,4,3,5,1,1993,"2",0,"","2",1,"Rep.","",2,"4","3",23,NA,NA,NA,NA,NA,NA,"1","B"
"1593","161819",1,6,1,1,1,1,2,2,2,2,2,1,2,6,1,1,1,3,1,2,1,1,1,1,5,3,5,5,5,6,3,4,2,4,2,4,1,5,1,1,2,2,4,4,5,6,3,2,2,4,1,1,1,3,7,1,1,1,1,2,3,4,5,4,4,3,4,1,1,2,2,2,7,7,7,7,7,7,2,4,4,4,1,4,2,2,5,3,7,4,2,1981,"5",0,"","2",2,"Ind.","",1,"1","3",35,NA,NA,NA,NA,NA,NA,"1","B"
"1596","161822",1,1,1,3,1,1,7,7,7,4,7,7,1,1,1,1,1,1,1,6,1,1,1,2,6,4,5,7,3,6,2,4,2,4,2,5,1,1,1,1,3,1,7,7,7,7,5,7,1,1,1,1,1,1,5,1,1,1,1,2,3,6,6,7,7,5,6,1,2,1,1,5,5,4,6,3,6,5,2,3,5,5,3,5,1,1,6,1,4,6,1,1971,"3",4,"","2",2,"Rep.","",4,"2","3",45,NA,NA,NA,NA,NA,NA,"1","B"
"1597","161823",1,1,1,1,1,1,5,7,5,3,6,2,3,1,2,1,1,2,1,5,1,3,1,3,3,4,3,5,3,4,2,4,2,2,2,4,2,1,1,1,3,1,4,5,5,6,4,4,1,1,1,1,1,1,5,1,1,4,4,4,2,6,6,3,3,3,4,1,1,3,3,3,6,5,6,5,6,6,1,2,2,2,2,2,2,4,7,4,4,5,1,1983,"3",0,"","2",5,"Dem.","",4,"2","3",33,NA,NA,NA,NA,NA,NA,"2","B"
"1601","161832",1,1,1,2,1,2,7,6,6,5,7,5,2,1,2,1,2,2,1,1,1,1,1,2,7,5,6,5,6,4,1,1,2,1,1,4,3,2,1,1,5,5,6,7,7,7,6,6,2,2,1,1,1,1,2,1,5,7,7,2,3,5,5,4,4,4,7,6,6,7,6,6,6,4,7,6,7,5,3,4,5,4,4,5,4,4,7,6,4,4,1,1994,"1",0,"","2",4,"Dem.","",2,"2","3",22,NA,NA,NA,NA,NA,NA,"2","B"
"1602","161833",6,5,2,2,2,2,4,5,5,2,6,1,5,5,5,2,2,4,2,4,1,2,1,2,6,2,5,4,6,4,4,4,4,4,4,4,2,2,2,2,2,6,5,6,5,6,5,5,1,1,1,1,1,1,5,2,2,2,6,2,4,5,6,3,4,5,4,3,3,4,4,4,6,6,5,6,6,3,2,2,3,5,4,5,4,2,5,4,4,4,2,1988,"1",0,"","2",5,"Dem.","",3,"1","3",28,NA,NA,NA,NA,NA,NA,"2","B"
"1603","161834",1,1,1,2,1,1,6,4,4,5,7,1,3,2,3,2,3,3,1,5,1,2,1,2,6,1,6,6,5,4,3,4,2,3,3,5,2,7,1,1,1,1,2,1,4,6,7,7,2,3,1,2,1,1,5,5,4,1,1,1,2,2,4,6,6,6,4,3,3,1,1,1,6,5,5,3,1,1,1,2,1,3,1,1,2,2,6,2,5,2,1,1986,"3",2,"","2",4,"Rep.","",3,"6","3",30,NA,NA,NA,NA,NA,NA,"2","B"
"1607","161843",3,1,1,5,2,5,7,7,7,6,6,5,4,2,3,1,1,3,3,7,3,5,3,5,5,2,5,4,5,6,3,7,3,4,3,4,6,7,3,3,1,6,3,3,6,6,7,3,6,4,1,1,1,2,5,1,1,3,2,3,2,7,5,3,3,4,5,1,3,3,3,3,5,6,6,5,6,6,2,4,3,5,3,5,3,3,7,2,5,5,2,1996,"1",0,"","2",2,"Ind.","",1,"2","3",20,NA,NA,NA,NA,NA,NA,"1","B"
"1608","161844",2,1,2,5,2,5,5,6,4,2,5,1,4,4,5,2,2,6,1,4,1,3,1,5,5,4,6,5,7,5,4,5,5,6,5,4,5,1,2,1,4,5,2,5,6,7,4,3,4,3,1,1,1,2,6,5,6,6,6,4,3,4,3,4,2,4,4,3,5,5,5,3,6,3,6,6,6,6,3,6,4,3,5,6,3,1,5,3,5,4,2,1983,"3",0,"","2",5,"Dem.","",6,"2","3",33,NA,NA,NA,NA,NA,NA,"2","B"
"1610","161846",2,1,2,2,1,1,6,7,4,3,2,2,1,1,3,1,1,1,1,5,1,5,1,6,6,5,7,5,6,5,1,6,1,7,1,6,6,1,1,7,5,3,4,7,7,2,4,6,1,1,1,1,1,4,7,2,6,3,2,4,6,1,1,1,1,1,3,1,1,6,1,7,7,6,5,5,6,2,1,5,7,5,2,7,5,6,7,5,1,5,2,1997,"1",0,"","2",2,"Rep.","",5,"1","4",19,NA,NA,NA,NA,NA,NA,"1","B"
"1611","161847",2,4,2,2,1,5,6,7,5,4,6,1,4,5,5,1,1,6,1,4,1,4,1,4,7,4,7,4,7,4,2,6,1,5,1,5,1,1,1,1,1,1,5,7,7,7,3,5,1,4,1,2,1,1,1,1,1,1,1,1,3,5,4,6,6,6,1,1,1,1,1,1,7,5,1,4,1,4,1,5,4,6,3,3,1,1,4,2,3,4,1,1985,"1",0,"","2",3,"Dem.","",4,"2","1",31,NA,NA,NA,NA,NA,NA,"2","B"
"1612","161848",5,3,2,2,3,3,7,7,3,2,3,2,5,1,6,1,1,7,4,3,6,5,2,3,3,5,7,5,3,4,4,4,4,3,4,5,6,5,1,1,2,5,5,6,7,7,3,4,1,1,1,1,1,1,7,6,7,7,7,3,1,3,4,6,7,7,7,7,7,7,7,7,3,3,6,6,4,5,5,4,2,4,3,4,2,3,5,5,5,2,1,1990,"1",0,"","2",4,"Dem.","",3,"11","3",26,NA,NA,NA,NA,NA,NA,"2","B"
"1613","161849",1,1,1,2,1,1,7,7,7,6,7,3,3,1,6,1,3,5,1,6,1,5,1,5,7,3,7,5,7,6,3,6,3,4,3,6,1,1,1,1,1,6,5,7,6,7,6,4,1,2,1,1,1,2,7,5,6,7,7,7,2,4,5,6,7,6,7,6,6,7,7,7,7,7,7,7,7,7,1,3,3,5,6,6,4,4,7,6,6,6,1,1979,"3",3,"","2",5,"Ind.","",4,"1","3",37,NA,NA,NA,NA,NA,NA,"2","B"
"1614","161850",2,2,1,1,1,2,5,6,7,4,6,6,6,4,4,1,2,5,1,7,1,6,1,5,7,4,7,4,7,4,6,7,6,7,6,7,2,6,1,1,7,4,6,5,5,6,3,4,1,4,1,1,5,1,5,1,1,1,1,1,3,7,7,7,7,7,5,2,2,2,2,2,7,7,7,6,6,6,1,2,2,2,3,2,4,4,7,7,7,7,2,1991,"1",0,"","2",3,"Dem.","",1,"2","3",25,NA,NA,NA,NA,NA,NA,"2","B"
"1615","161851",2,1,2,2,2,2,6,7,5,5,7,6,5,1,2,2,2,5,2,3,1,1,1,3,6,3,6,5,6,6,4,4,4,4,4,4,2,1,3,3,3,3,5,6,6,7,5,6,2,2,2,2,2,2,1,1,1,1,1,1,6,6,6,6,7,6,4,3,3,3,3,3,5,5,5,5,5,5,4,4,5,5,5,6,2,2,4,2,2,4,2,1986,"1",0,"","2",5,"Ind.","",3,"1","1",30,NA,NA,NA,NA,NA,NA,"2","B"
"1622","161860",5,3,5,6,3,1,1,4,2,1,2,1,6,3,3,1,2,7,1,5,5,5,1,1,7,2,2,2,6,7,7,7,7,7,7,7,1,1,3,1,1,1,7,4,4,7,7,7,2,3,1,1,1,1,7,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,4,3,4,7,5,3,5,5,4,4,5,4,7,7,7,7,4,7,2,1991,"1",0,"","2",4,"Rep.","",1,"11","3",25,NA,NA,NA,NA,NA,NA,"2","B"
"1623","161861",5,2,2,1,4,6,6,4,3,3,4,2,5,3,4,1,2,6,1,5,2,3,1,4,4,5,5,6,3,4,3,6,4,5,3,6,3,5,1,1,6,7,4,5,6,6,4,5,4,2,1,1,1,3,6,1,1,2,1,3,2,7,6,5,6,4,5,2,3,4,4,7,7,6,7,2,1,5,2,4,3,3,1,5,3,4,7,5,2,6,2,1991,"1",0,"","2",2,"Ind.","",3,"2","3",25,NA,NA,NA,NA,NA,NA,"1","B"
"1624","161862",3,1,1,1,1,4,6,7,7,7,7,3,5,2,5,1,2,5,1,2,1,1,1,2,5,6,5,5,5,6,5,6,5,4,5,6,5,1,2,1,5,2,3,6,5,7,5,6,4,2,1,1,2,1,6,1,1,2,2,1,3,4,6,2,2,6,5,2,2,4,4,4,7,4,6,3,6,4,2,2,2,2,3,3,3,2,6,2,6,6,1,1993,"2",0,"","2",2,"Dem.","",1,"1","3",23,NA,NA,NA,NA,NA,NA,"1","B"
"1625","161863",2,1,1,2,2,2,6,7,7,5,4,3,7,3,5,1,3,5,2,6,1,3,2,4,6,2,7,4,5,5,6,4,6,5,6,6,1,2,3,1,1,3,6,7,5,7,3,6,1,2,1,1,3,1,5,4,5,2,1,3,2,4,4,5,4,3,4,4,3,1,1,2,7,5,5,5,7,6,1,3,3,4,2,4,4,3,4,3,6,5,2,1996,"1",0,"","2",2,"Ind.","",7,"11","3",20,NA,NA,NA,NA,NA,NA,"1","B"
"1626","161864",7,3,5,1,5,7,1,5,4,4,4,2,7,4,6,1,1,7,2,6,2,4,4,6,7,4,7,4,7,4,7,5,7,5,7,7,7,7,7,7,7,7,1,2,1,2,1,2,4,7,1,1,4,1,7,5,5,1,3,3,1,2,2,2,2,2,4,4,4,2,4,3,7,7,7,7,7,7,1,4,4,5,1,5,1,4,7,7,5,4,2,1974,"1",0,"","2",5,"Ind.","",1,"2","3",42,NA,NA,NA,NA,NA,NA,"2","B"
"1629","161870",4,3,2,3,5,3,3,3,4,4,4,2,2,3,4,3,4,3,3,4,4,4,3,3,3,2,3,3,4,3,4,3,2,3,4,3,3,2,3,2,4,3,3,2,3,2,3,3,3,2,3,2,3,4,3,4,4,4,3,4,3,2,4,4,3,3,2,3,3,2,3,3,3,4,3,3,3,3,3,2,3,3,4,4,4,3,3,4,3,4,2,1986,"1",0,"","2",4,"Ind.","",4,"2","4",30,NA,NA,NA,NA,NA,NA,"2","B"
"1635","161881",3,1,1,3,1,3,6,7,6,5,7,1,4,3,5,1,1,6,1,2,1,2,1,1,7,6,7,6,7,7,4,5,5,4,4,5,5,5,1,1,3,1,5,7,7,7,6,7,1,1,1,1,1,1,6,1,5,5,5,1,2,5,5,6,6,7,4,4,4,4,4,4,6,5,6,5,2,5,3,6,7,5,6,6,1,1,6,2,3,4,1,1984,"3",1,"","2",2,"Ind.","",6,"1","3",32,NA,NA,NA,NA,NA,NA,"1","B"
"1636","161883",3,1,2,1,1,2,6,7,5,6,7,5,4,3,5,2,3,5,1,2,1,1,1,1,7,7,7,6,7,6,3,4,3,3,4,5,5,3,1,1,1,1,3,5,7,7,7,7,6,7,1,1,1,1,6,3,3,7,6,6,4,5,7,3,3,5,7,3,1,6,7,6,7,3,5,3,3,5,1,5,5,6,5,5,1,3,7,5,2,5,1,1996,"1",1,"","1",2,"Ind.","",2,"11","3",20,NA,NA,NA,NA,NA,NA,"1","B"
"1638","161885",1,2,1,1,1,2,7,7,6,7,7,7,1,1,3,1,1,4,5,6,3,4,5,1,6,4,7,6,6,7,4,5,3,4,4,2,2,1,1,1,1,3,7,7,7,7,7,6,1,1,1,1,1,1,5,6,4,6,7,5,3,6,6,6,4,7,5,7,4,6,5,7,6,5,6,7,2,6,2,5,6,6,5,3,2,4,7,4,2,4,2,1978,"1",0,"","2",2,"Dem.","",4,"1","3",38,NA,NA,NA,NA,NA,NA,"1","B"
"1641","161888",5,7,3,6,2,1,2,4,7,5,7,4,4,5,4,2,2,4,3,5,3,4,3,5,7,4,7,5,7,6,7,7,7,7,7,7,6,6,3,2,6,6,1,5,3,6,3,3,4,4,2,2,3,5,7,3,7,7,7,7,2,6,2,2,2,2,5,3,5,5,5,5,6,6,6,6,6,6,1,1,1,1,1,2,7,7,7,7,4,7,1,1983,"1",0,"","2",5,"Rep.","",1,"1","3",33,NA,NA,NA,NA,NA,NA,"2","B"
"1642","161891",5,1,3,5,5,5,5,7,5,5,5,5,6,4,6,3,4,7,4,3,3,3,3,3,6,5,6,6,5,6,4,5,5,3,5,6,3,1,2,2,1,2,6,6,6,6,6,6,2,2,2,2,2,2,5,4,4,6,2,3,4,5,5,3,5,5,4,3,2,6,3,3,6,6,6,6,6,6,2,3,4,5,4,6,4,4,4,4,4,4,2,1995,"1",0,"","2",4,"Rep.","",5,"11","3",21,NA,NA,NA,NA,NA,NA,"2","B"
"1644","161893",1,1,1,2,1,1,7,7,7,6,7,2,4,2,1,1,1,4,1,5,1,1,1,4,7,4,7,5,7,3,1,6,1,3,1,4,1,2,1,1,2,1,4,6,7,7,5,7,1,2,1,1,2,1,5,1,1,1,1,1,3,7,7,2,6,5,4,1,1,4,1,4,7,7,7,6,4,7,1,1,1,4,4,4,4,4,7,4,4,6,1,1985,"1",0,"","2",4,"Dem.","",5,"2","3",31,NA,NA,NA,NA,NA,NA,"2","B"
"1646","161896",1,1,1,1,1,1,6,5,5,6,7,3,4,1,4,1,1,6,1,3,1,1,1,1,7,4,7,7,7,7,3,5,3,3,3,3,6,1,1,1,1,1,3,7,7,7,5,7,6,1,1,1,2,1,7,5,3,6,6,6,2,4,5,2,2,2,7,4,4,5,5,5,6,3,7,3,7,6,4,6,3,5,1,2,4,3,7,2,6,7,1,1992,"2",0,"","2",5,"Ind.","",3,"11","3",24,NA,NA,NA,NA,NA,NA,"2","B"
"1648","161898",2,1,1,2,1,2,6,6,5,4,5,2,7,3,6,4,4,7,1,6,2,2,1,3,7,3,7,6,7,5,3,6,3,4,3,5,5,1,1,1,1,3,4,7,6,7,4,5,4,2,2,2,1,3,2,1,1,3,4,1,3,6,6,5,2,4,3,2,1,3,5,2,7,7,7,6,6,6,1,3,3,4,2,4,3,5,7,5,6,6,1,1985,"1",0,"","2",5,"Dem.","",2,"1","3",31,NA,NA,NA,NA,NA,NA,"2","B"
"1651","161902",2,1,1,2,1,1,5,7,7,5,7,6,3,1,2,1,1,3,1,5,1,4,1,3,6,3,7,5,7,6,2,4,2,3,2,4,1,1,1,1,1,1,5,7,6,6,5,7,1,1,1,1,1,1,2,1,1,1,1,1,4,7,7,6,7,7,5,2,3,4,2,6,6,5,6,4,3,6,2,4,5,4,5,3,2,4,5,3,3,4,1,1944,"3",1,"","2",5,"Ind.","",2,"1","4",72,NA,NA,NA,NA,NA,NA,"2","B"
"1653","161904",1,2,1,1,2,2,4,5,5,5,3,1,4,3,4,1,3,6,1,3,4,2,4,3,2,2,5,4,2,3,2,5,4,3,4,4,3,1,1,1,2,1,3,7,6,7,2,2,1,3,1,1,1,1,7,6,4,3,6,1,3,5,5,4,2,4,5,3,5,4,4,3,7,6,5,5,1,6,1,2,3,2,1,4,1,1,4,2,1,4,2,1968,"1",0,"","1",5,"Rep.","",4,"2","3",48,NA,NA,NA,NA,NA,NA,"2","B"
"1654","161906",3,5,2,1,1,1,5,4,5,3,5,3,6,4,4,2,3,6,6,7,4,7,4,7,7,2,6,4,5,3,6,4,6,5,6,7,5,6,1,1,1,5,3,4,6,6,7,4,5,7,2,2,2,3,7,7,7,7,7,7,2,2,5,5,3,4,7,7,6,6,6,7,6,7,7,7,7,5,1,2,5,3,2,3,2,4,7,5,6,4,2,1990,"1",0,"","2",6,"Ind.","",3,"2","3",26,NA,NA,NA,NA,NA,NA,"3","B"
"1655","161907",1,5,1,2,1,2,7,4,5,3,4,1,3,5,3,2,1,3,1,2,1,2,3,3,5,6,5,4,3,4,3,4,3,4,3,5,1,3,1,1,1,1,7,6,7,7,6,6,1,2,1,1,1,1,5,4,3,6,4,3,3,4,4,2,3,2,1,1,1,3,2,2,7,7,7,7,6,6,1,2,3,2,4,1,6,4,7,4,5,7,2,1991,"1",0,"","2",2,"Dem.","",1,"2","1",25,NA,NA,NA,NA,NA,NA,"1","B"
